zipcode,superzip,rank,city,state,adultpop,households,college,income,centile
2129,0,7.581209826196346,Charlestown,MA,11394,3295,51.07952%,4.3693481006565325,49
2130,0,8.008032846969307,Jamaica Plain,MA,25886,6967,46.83613%,4.192224014375287,49
2131,0,8.46674164792014,Roslindale,MA,21956,7667,31.5859%,4.242176607169342,49
2132,0,7.599901959208498,West Roxbury,MA,18355,6131,43.25797%,4.518615395655998,49
2134,0,8.295049140435111,Allston,MA,11721,2859,48.91221%,3.8766759957881605,49
2135,0,7.698936199813447,Brighton,MA,29568,7165,54.92762%,4.202916864566726,49
2136,0,8.925321416943886,Hyde Park,MA,18617,6996,21.57705%,4.171417788423274,49
2138,1,5.849324779946859,Cambridge,MA,21761,5631,79.23809%,4.703512128986771,49
2139,0,7.488293515159428,Cambridge,MA,22304,5815,62.74211%,4.152002119987509,49
2140,0,7.265429723253953,Cambridge,MA,12455,3577,60.85106%,4.342488321090923,49
2141,0,8.4069317971587,Cambridge,MA,8628,2552,38.58368%,4.101865541949677,49
2142,1,6.073044534100405,Cambridge,MA,1183,369,89.26458%,4.425465841304669,49
2143,0,7.969357742016346,Somerville,MA,18508,4641,45.99092%,4.242777929320068,49
2144,0,7.553810852008231,Somerville,MA,17037,4316,51.93989%,4.3670943256004495,49
2145,0,8.962904128092928,Somerville,MA,18119,5987,24.12937%,4.072252486136952,49
2148,0,8.586719254064848,Malden,MA,40572,13673,26.1535%,4.285602872566873,49
2149,0,9.203819154985917,Everett,MA,26399,9610,14.66722%,4.177733357801994,49
2150,0,9.93788897925346,Chelsea,MA,21597,7686,10.01991%,3.7379836165997844,49
2151,0,9.397068870588344,Revere,MA,33723,11863,13.48635%,4.093895794874429,49
2152,0,8.230577217146454,Winthrop,MA,13610,4596,28.99339%,4.453231441360797,49
2155,0,8.212839584676484,Medford,MA,39791,13556,31.82881%,4.405214212828872,49
2163,0,6.93537044601511,Boston,MA,972,139,89.40329%,3.767212932656479,49
2169,0,8.36450810375059,Quincy,MA,39027,12259,30.74026%,4.3338126732177775,49
2170,0,8.174421152646497,Quincy,MA,14044,4458,32.83965%,4.407638824323636,49
2171,0,8.16763571524637,Quincy,MA,12449,3971,33.69749%,4.393034821641502,49
2176,0,7.499423290592229,Melrose,MA,19697,7101,40.05686%,4.626746729160815,49
2180,0,7.990238185720363,Stoneham,MA,16310,5880,31.60025%,4.535566485125713,49
2184,0,7.927324360309794,Braintree,MA,24088,8888,31.79592%,4.564348920634237,49
2186,1,6.61338421837956,Milton,MA,17092,6777,52.18816%,4.815299822464284,49
2188,0,8.44009614103127,Weymouth,MA,10504,3747,25.40937%,4.401325949054854,49
2189,0,8.555259392222693,East Weymouth,MA,10512,3839,23.54452%,4.364602461611593,49
2190,0,8.123261319121745,South Weymouth,MA,11059,4068,30.1926%,4.4882009940710335,49
2191,0,8.368461137615839,North Weymouth,MA,6367,2391,24.04586%,4.4729457104039,49
2199,1,4.2626798770413155,Boston,MA,909,184,76.67767%,5.173942213048777,49
2210,1,null,Boston,MA,334,85,69.16168%,4.732422028442727,49
2215,0,7.191429330036379,Boston,MA,7551,1179,71.12965%,4.145811299900827,49
2301,0,9.413770891980372,Brockton,MA,38431,14523,15.34438%,4.02757796075602,49
2302,0,9.28785681440401,Brockton,MA,20997,8207,11.43497%,4.2149849931151175,49
2322,0,8.62622695244036,Avon,MA,3116,1223,21.181%,4.372900745125566,49
2324,0,7.993957547573565,Bridgewater,MA,15748,5641,29.53391%,4.571014464082859,49
2330,0,8.870803443982124,Carver,MA,7343,3036,13.80907%,4.391093035371911,49
2332,1,5.976350909297934,Duxbury,MA,9365,3964,59.61559%,4.933941417268565,49
2333,0,8.420241665339788,East Bridgewater,MA,8451,3439,22.22222%,4.477457716260201,49
2338,0,8.49351506406166,Halifax,MA,5122,2063,21.30027%,4.453155307046792,49
2339,0,7.30854279753919,Hanover,MA,8458,3558,38.31875%,4.732202756942784,49
2341,0,8.312871394342615,Hanson,MA,6144,2560,24.49544%,4.493127505422409,49
2343,0,8.680162019694377,Holbrook,MA,7514,2887,18.32579%,4.401213631331931,49
2346,0,8.721928343047091,Middleboro,MA,12992,5161,19.61207%,4.350195481347077,49
2347,0,7.835974581721566,Lakeville,MA,6637,2667,32.60509%,4.595050756838612,49
2351,0,8.39049553837028,Abington,MA,9864,3768,22.00933%,4.4997750030626955,49
2356,0,7.166265974133638,North Easton,MA,7302,2990,42.87866%,4.730255384728055,49
2358,0,null,North Pembroke,MA,13,8,0%,3.7871738131864574,49
2359,0,8.000349495324684,Pembroke,MA,11081,4571,28.52631%,4.585481428208532,49
2360,0,8.38160253710989,Plymouth,MA,34627,13422,26.49089%,4.415541436571508,49
2364,0,8.150179269682326,Kingston,MA,7943,3155,31.67569%,4.4441333341410445,49
2367,0,8.04012466444838,Plympton,MA,1706,726,27.25674%,4.585681509404229,49
2368,0,8.413608875159667,Randolph,MA,21817,8087,26.41976%,4.39519875019871,49
2370,0,8.75004942158424,Rockland,MA,11813,4637,18.20029%,4.364003565524427,49
2375,0,7.660585461703256,South Easton,MA,6640,2620,36.0241%,4.6168961671635,49
2379,0,8.544419177669829,West Bridgewater,MA,4633,1788,20.22448%,4.441872718213908,49
2382,0,8.52793528794814,Whitman,MA,9037,3638,21.72181%,4.42247207830775,49
2420,1,5.393627546352362,Lexington,MA,9825,3910,69.34351%,4.964583676682294,49
2421,1,5.267858159063328,Lexington,MA,11480,4564,68.78049%,5.001325424770478,49
2445,1,5.424950017481403,Brookline,MA,18688,6199,75.24615%,4.878131944283162,49
2446,1,5.683579767338681,Brookline,MA,21701,5839,78.24524%,4.7635149156228165,49
2451,0,7.8407064517494,Waltham,MA,12858,4282,39.31405%,4.4676184942085015,49
2452,0,7.534228326274089,Waltham,MA,7858,2428,41.63909%,4.580803002939782,49
2453,0,8.112827478751374,Waltham,MA,19196,5851,36.5597%,4.362021229319621,49
2458,1,6.282266746896006,Newton,MA,8907,2822,65.16223%,4.755638092723665,49
2459,1,4.8283137373023015,Newton Center,MA,11790,4518,73.5369%,5.0760921434413735,49
2460,1,5.908082938168931,Newtonville,MA,7052,2354,65.59841%,4.876697723754637,49
2461,1,5.147494476813453,Newton Highlands,MA,4538,1861,72.78537%,4.988146301750368,49
2462,1,6.630683385642372,Newton Lower Falls,MA,1200,360,58.08333%,4.724643348131271,49
2464,1,6.3784261836515865,Newton Upper Falls,MA,2152,646,64.49814%,4.730912572912618,49
2465,1,6.419994928147142,West Newton,MA,8004,2968,58.22089%,4.804463569755434,49
2466,1,5.910796644040527,Auburndale,MA,4819,1650,63.62316%,4.902203399913943,49
2467,1,5.746203190540153,Chestnut Hill,MA,5916,2090,73.4449%,4.817005236553811,49
2468,1,3.2188758248682006,Waban,MA,3980,1677,81.45729%,5.307895350861112,49
2472,0,7.5310163320779155,Watertown,MA,25300,7416,47.24901%,4.47944651930334,49
2474,0,7.25063551189868,Arlington,MA,19461,6702,49.45789%,4.5797572965606275,49
2476,1,6.6240652277998935,Arlington,MA,12965,4204,57.8172%,4.7308667160776485,49
2478,1,6.180016653652572,Belmont,MA,17570,6512,63.11326%,4.821701524727675,49
2481,1,4.07753744390572,Wellesley Hills,MA,9273,3866,79.52119%,5.194584414578467,49
2482,1,4.727387818712341,Wellesley,MA,6955,2688,71.04242%,5.141465291235366,49
2492,1,5.247024072160486,Needham,MA,13178,5330,68.94825%,5.007264954209463,49
2493,1,2.1972245773362196,Weston,MA,7373,3035,75.09833%,5.466916871817993,49
2494,1,6.410174881966167,Needham Heights,MA,6552,2470,56.70024%,4.827979281378154,49
2532,0,8.840724916761715,Buzzards Bay,MA,10238,3883,22.35788%,4.210609854095273,49
2534,0,7.511524648390866,Cataumet,MA,691,276,50.07236%,4.434858619669646,49
2535,0,7.6324011266014535,Chilmark,MA,879,322,53.24232%,4.289411632114215,49
2536,0,8.61122983334262,East Falmouth,MA,13903,5567,27.24592%,4.2418005971232144,49
2537,0,7.466799475018602,East Sandwich,MA,4015,1687,44.20922%,4.569077822442547,49
2538,0,9.4296365315615,East Wareham,MA,1808,787,14.26991%,4.049652066131824,49
2539,0,8.272570608424903,Edgartown,MA,2716,962,35.67747%,4.278304498361558,49
2540,0,7.502186486602924,Falmouth,MA,7424,2323,47.48114%,4.491927464986052,49
2542,0,9.179674957665297,Buzzards Bay,MA,806,428,22.08437%,3.978712025085336,49
2543,0,7.179307969504034,Woods Hole,MA,567,185,63.8448%,4.333469593329212,49
2554,0,7.8709295967551425,Nantucket,MA,6976,2114,38.43177%,4.469686946892825,49
2556,0,7.45182223652793,North Falmouth,MA,2510,963,44.14343%,4.578428595675841,49
2558,0,9.588297240667746,Onset,MA,1330,497,13.00752%,3.9878445086486085,49
2559,0,7.9976631270201,Pocasset,MA,2439,866,36.61337%,4.433664169803788,49
2563,0,7.984462732262196,Sandwich,MA,7373,3001,37.78652%,4.418445590028315,49
2568,0,8.264878262801748,Vineyard Haven,MA,6745,2408,36.47146%,4.26582506658818,49
2571,0,9.123038043573386,Wareham,MA,7188,2735,19.05954%,4.106698931750319,49
2575,1,null,West Tisbury,MA,307,125,64.16938%,4.727505510901388,49
2576,0,9.511777409660299,West Wareham,MA,2230,875,10.71749%,4.106160807938561,49
2601,0,9.385469458188632,Hyannis,MA,11478,3841,18.26973%,3.954369213744146,49
2630,0,7.563200592358071,Barnstable,MA,1350,521,46.81481%,4.468338381562772,49
2631,0,8.046229101075378,Brewster,MA,7438,2814,40.45442%,4.31808087115413,49
2632,0,8.249836485425702,Centerville,MA,8448,3177,34.25663%,4.328532894765064,49
2633,0,7.759614150696903,Chatham,MA,3393,1226,46.83171%,4.354169708419502,49
2635,0,7.684324067681155,Cotuit,MA,2638,1007,45.4511%,4.429822614329434,49
2638,0,8.02059914989697,Dennis,MA,3055,1184,39.08347%,4.366596322362273,49
2639,0,9.228671328660907,Dennis Port,MA,2454,892,20.90465%,3.981228680937382,49
2642,0,8.392083380373393,Eastham,MA,4201,1631,35.27732%,4.205279611256631,49
2644,0,8.315077007294104,Forestdale,MA,2285,1005,26.34573%,4.456013117305193,49
2645,0,8.560827228436299,Harwich,MA,7275,2712,29.84192%,4.212257515364768,49
2646,0,8.268731832117737,Harwich Port,MA,1619,540,40.58061%,4.156865893950434,49
2647,0,null,Hyannis Port,MA,69,20,57.97101%,3.1826071980171715,49
2648,0,8.333510708982942,Marstons Mills,MA,4819,2125,30.64951%,4.357123356144999,49
2649,0,8.348774539791274,Mashpee,MA,9153,3638,32.40468%,4.304891238338769,49
2650,0,8.18060094759445,North Chatham,MA,959,246,32.01251%,4.4216555577673775,49
2652,0,8.419800845407588,North Truro,MA,1041,331,36.02305%,4.162561466057344,49
2653,0,7.744569809354496,Orleans,MA,5243,1786,44.85981%,4.405421820604309,49
2655,0,7.797291273547472,Osterville,MA,3282,1274,43.93663%,4.398355465712469,49
2657,0,8.596743470174246,Provincetown,MA,2999,457,37.91264%,3.949015468644654,49
2659,0,8.461469042643875,South Chatham,MA,955,360,38.42932%,4.061545506023149,49
2660,0,8.57583938684897,South Dennis,MA,5658,2181,29.86921%,4.201018564878074,49
2664,0,8.941676305360163,South Yarmouth,MA,7705,2681,24.07528%,4.090904150787881,49
2666,0,7.829232537543592,Truro,MA,583,189,48.3705%,4.2793012551043486,49
2667,0,8.223090551161533,Wellfleet,MA,2137,741,40.33692%,4.199822870942052,49
2668,0,7.333676395657684,West Barnstable,MA,2269,981,47.64213%,4.566756850817473,49
2669,0,null,West Chatham,MA,151,55,46.35762%,4.383157245292755,49
2670,0,8.45638105201948,West Dennis,MA,1377,380,35.43936%,4.1497571938113555,49
2671,0,8.066207568006265,West Harwich,MA,809,307,42.52163%,4.257510623951305,49
2672,0,null,West Hyannisport,MA,182,64,40.65934%,4.622270144755856,49
2673,0,9.05893591781695,West Yarmouth,MA,6209,2264,21.42052%,4.084916255090837,49
2675,0,8.028129059431759,Yarmouth Port,MA,5549,2094,37.77257%,4.389942347590085,49
2702,0,8.230843564198235,Assonet,MA,2696,1134,23.99852%,4.548602479998843,49
2703,0,8.584103896698863,Attleboro,MA,28635,11035,23.51318%,4.347627329829298,49
2713,0,null,Cuttyhunk,MA,46,21,17.3913%,3.626831163111278,49
2715,0,8.35608503102148,Dighton,MA,1427,577,22.42467%,4.509966140551315,49
2717,0,8.607947554684701,East Freetown,MA,2987,1279,19.61835%,4.416757837926829,49
2718,0,8.83608319099221,East Taunton,MA,4304,1833,17.0539%,4.340650189599322,49
2719,0,9.027618735160889,Fairhaven,MA,11663,4288,16.94247%,4.225151455098839,49
2720,0,9.271717651651086,Fall River,MA,21752,7958,16.80765%,4.077674044744891,49
2721,0,9.966086694292647,Fall River,MA,17007,6849,7.50867%,3.7901027984684688,49
2723,0,9.960529292903326,Fall River,MA,10433,4191,7.05454%,3.817810782648347,49
2724,0,9.9533247873833,Fall River,MA,11649,4602,6.71302%,3.8414093211334834,49
2725,0,9.039670667922676,Somerset,MA,2080,817,15.19231%,4.261667392821125,49
2726,0,8.652248422409102,Somerset,MA,11236,4452,20.57672%,4.3710185170615095,49
2738,0,7.260522598089852,Marion,MA,3632,1444,49.25661%,4.575833235135708,49
2739,0,7.664346632098617,Mattapoisett,MA,4518,1773,42.89509%,4.491312224639232,49
2740,0,9.789478635924262,New Bedford,MA,28822,10869,12.2233%,3.844239973218995,49
2743,0,8.995412975433313,Acushnet,MA,7035,2808,13.03483%,4.337698631489993,49
2744,0,10.027782671807735,New Bedford,MA,7492,3048,7.26108%,3.6338328089201557,49
2745,0,9.503606822721864,New Bedford,MA,16369,6610,12.82302%,4.048854048214536,49
2746,0,10.070145404863476,New Bedford,MA,9116,3795,5.07898%,3.4245977775862624,49
2747,0,8.665957964681349,North Dartmouth,MA,11880,4655,20.11784%,4.372389218607775,49
2748,0,8.30844552038576,South Dartmouth,MA,8226,3192,30.7683%,4.366812103449391,49
2760,0,8.007700012884026,North Attleboro,MA,16578,6613,32.64568%,4.506984535979026,49
2762,0,8.178077463849608,Plainville,MA,5226,2039,28.3008%,4.497068806481199,49
2763,0,7.573017256052546,Attleboro Falls,MA,1463,670,42.72044%,4.54022379501626,49
2764,0,8.389359819906353,North Dighton,MA,2700,1136,26.51852%,4.410009803052201,49
2766,0,8.002694162283937,Norton,MA,10869,4449,30.8216%,4.542746227586071,49
2767,0,8.32579052588609,Raynham,MA,7899,3185,23.48399%,4.507619097221747,49
2769,0,7.955074273262696,Rehoboth,MA,6838,2870,32.17315%,4.543789553467567,49
2770,0,8.165079258805068,Rochester,MA,2933,1253,28.57143%,4.497767920710708,49
2771,0,8.410498452745275,Seekonk,MA,9213,3879,26.24552%,4.401133431701027,49
2777,0,8.758412389457677,Swansea,MA,11372,4583,17.50791%,4.373856978727704,49
2779,0,8.418918622147897,Berkley,MA,3700,1572,20.78378%,4.505512157975332,49
2780,0,9.140668698726863,Taunton,MA,33698,12815,14.88812%,4.208803858147977,49
2790,0,8.369388996647842,Westport,MA,10442,4232,25.58897%,4.44165711543699,49
2804,0,8.676416696964216,Ashaway,RI,1877,805,21.15077%,4.342148205272681,49
2806,0,6.844815479208263,Barrington,RI,11195,4746,53.21125%,4.70680125590041,49
2807,0,7.708410667257367,Block Island,RI,774,251,48.06201%,4.359934515991318,49
2808,0,9.214133170214879,Bradford,RI,1363,559,16.21423%,4.131110180762098,49
2809,0,8.605753368395717,Bristol,RI,14994,5664,26.2505%,4.269252455599877,49
2812,0,7.96311205897929,Carolina,RI,821,371,32.76492%,4.528673624964372,49
2813,0,8.445697189711167,Charlestown,RI,5637,2263,29.46603%,4.308890997341714,49
2814,0,8.428799040653642,Chepachet,RI,4972,2110,26.40789%,4.387815720534045,49
2815,0,null,Clayville,RI,182,82,28.57143%,4.31539392224766,49
2816,0,8.704170559746386,Coventry,RI,21598,8643,19.43236%,4.364036783306124,49
2817,0,8.050065422915965,West Greenwich,RI,3348,1461,29.80884%,4.535538396150558,49
2818,0,6.98933526597456,East Greenwich,RI,12901,5093,51.16658%,4.669557133138906,49
2822,0,7.96693349840484,Exeter,RI,3811,1476,30.28077%,4.572420625687887,49
2825,0,8.257644958208228,Foster,RI,3465,1458,28.48485%,4.446557382343739,49
2827,0,8.438149984075784,Greene,RI,1567,652,24.31398%,4.425340641550452,49
2828,0,8.017966703493599,Greenville,RI,5275,1976,32.15166%,4.509520148438665,49
2830,0,8.709795057617749,Harrisville,RI,4677,1961,17.98161%,4.392371813306978,49
2831,0,8.460622839927844,Hope,RI,2091,925,21.61645%,4.466642676387189,49
2832,0,8.554874258383926,Hope Valley,RI,3182,1300,23.88435%,4.357475199617493,49
2833,0,null,Hopkinton,RI,496,191,18.95161%,4.334807005318753,49
2835,0,7.283448228756631,Jamestown,RI,4160,1618,45.67308%,4.624773773869398,49
2836,0,null,Kenyon,RI,72,33,19.44444%,4.657828098860165,49
2837,0,7.738488122494646,Little Compton,RI,2604,1046,45.00768%,4.407351973879812,49
2838,0,9.379323364330956,Manville,RI,2230,900,14.88789%,4.064379047284159,49
2839,0,8.732788324973118,Mapleville,RI,868,352,20.85253%,4.314537498082116,49
2840,0,8.09376775793108,Newport,RI,17462,5764,41.58172%,4.260172934468159,49
2842,0,8.133880887949207,Middletown,RI,11866,4684,38.01618%,4.31626710173804,49
2852,0,7.8868329989550565,North Kingstown,RI,15988,6532,37.88466%,4.470839159455861,49
2857,0,7.99598047476376,North Scituate,RI,5923,2416,33.61472%,4.494004631425936,49
2858,0,null,Oakland,RI,476,228,24.36975%,4.303548473292595,49
2859,0,9.035391569511642,Pascoag,RI,4715,1814,13.67975%,4.300024101546414,49
2860,0,9.778094383128066,Pawtucket,RI,29488,11298,14.199%,3.7824515333871935,49
2861,0,9.345482965918476,Pawtucket,RI,18688,7233,14.38891%,4.100198726448799,49
2863,0,10.055650543933236,Central Falls,RI,11294,4433,5.70214%,3.55968748967994,49
2864,0,8.27614021955846,Cumberland,RI,22377,9064,29.48116%,4.414402823575059,49
2865,0,8.09925056179696,Lincoln,RI,12232,4901,32.66841%,4.452972630903666,49
2871,0,7.653969180478774,Portsmouth,RI,12040,4866,42.89037%,4.496150650942779,49
2874,0,6.803505257608338,Saunderstown,RI,3191,1342,57.00408%,4.662888942806586,49
2875,0,null,Shannock,RI,160,86,11.875%,4.464327099387077,49
2878,0,8.570544366913232,Tiverton,RI,10952,4419,24.04127%,4.344323080053347,49
2879,0,7.675081857716334,Wakefield,RI,12764,5037,43.74021%,4.4683983487894965,49
2881,1,6.501289670540389,Kingston,RI,2056,832,67.99611%,4.621370253419696,49
2882,0,7.8013913202914855,Narragansett,RI,9224,3466,40.57893%,4.465590826943582,49
2885,0,8.784927626058323,Warren,RI,8029,3031,22.85465%,4.23515899401417,49
2886,0,8.582044163735853,Warwick,RI,22069,8034,26.13168%,4.288604296774137,49
2888,0,8.607033895416027,Warwick,RI,14804,5562,25.31748%,4.290773364472048,49
2889,0,8.877660933593667,Warwick,RI,20235,7931,19.02644%,4.269160942169168,49
2891,0,8.661120360222881,Westerly,RI,15041,5741,25.10471%,4.261833321631279,49
2892,0,7.902117546276448,West Kingston,RI,2916,1133,34.73937%,4.521932045017889,49
2893,0,9.188503677367008,West Warwick,RI,20106,7712,16.69153%,4.132579533280987,49
2894,0,null,Wood River Junction,RI,327,145,25.07645%,4.303212567745426,49
2895,0,9.792108964552739,Woonsocket,RI,28109,10819,10.1391%,3.9150260916474324,49
2896,0,8.327967858305488,North Smithfield,RI,7491,2916,25.45722%,4.468323360527876,49
2898,0,8.620291149419804,Wyoming,RI,1164,529,22.33677%,4.3512579720963895,49
2903,0,9.341894811716484,Providence,RI,5017,996,27.44668%,3.6376593149452146,49
2904,0,9.170559501964338,Providence,RI,21312,7350,19.64621%,4.060599205243944,49
2905,0,9.267287652417933,Providence,RI,14421,5781,22.36322%,3.904278493965612,49
2906,1,6.480044561926653,Providence,RI,17008,5193,66.02187%,4.6624329277190295,49
2907,0,10.014268351879487,Providence,RI,14635,6340,11.41783%,3.4835831882879518,49
2908,0,9.458527693729824,Providence,RI,21165,8299,20.34963%,3.8278180141245923,49
2909,0,9.994470200248,Providence,RI,23007,9373,11.83118%,3.5334564652446825,49
2910,0,8.928640371201949,Cranston,RI,14541,5618,21.11959%,4.180816251940083,49
2911,0,8.850947451970402,North Providence,RI,10217,3754,21.57189%,4.221799782241723,49
2914,0,9.578034382397348,East Providence,RI,15543,5853,11.34916%,4.0462734394804105,49
2915,0,9.003439196207838,Riverside,RI,13012,4751,19.27452%,4.180876171363762,49
2916,0,8.264105763728956,Rumford,RI,5917,2263,33.00659%,4.3468488379093015,49
2917,0,8.319717386850606,Smithfield,RI,8204,3055,26.69429%,4.447032351346121,49
2919,0,8.913281137711804,Johnston,RI,20592,7769,17.90501%,4.273251267263253,49
2920,0,8.916237731721479,Cranston,RI,27690,9363,20.93174%,4.1950852729954855,49
2921,0,7.669495251007694,Cranston,RI,6945,2993,35.86753%,4.614683787825658,49
3031,1,6.400257445308821,Amherst,NH,6906,3054,55.51694%,4.849050046229157,49
3032,0,8.11162807830774,Auburn,NH,3038,1305,27.02436%,4.5528552119688666,49
3033,0,7.369600720526409,Brookline,NH,2584,1147,41.79567%,4.652891207399462,49
3034,0,8.197814032221203,Candia,NH,2654,1113,28.86209%,4.475315910189657,49
3036,0,7.904703913873747,Chester,NH,2402,1014,31.09908%,4.586907432477479,49
3037,0,8.158516244806831,Deerfield,NH,2388,996,31.74204%,4.438526289913355,49
3038,0,8.433594167539924,Derry,NH,21404,8886,26.24743%,4.388043248498381,49
3042,0,9.055205875026193,Epping,NH,3606,1488,14.47587%,4.270459257352909,49
3043,0,7.67368812926773,Francestown,NH,1215,494,41.89301%,4.50471727498143,49
3044,0,8.626764827845529,Fremont,NH,2322,996,18.69078%,4.425434482990566,49
